data ; tMin ; tMed ; tMax ; precipitacao ; estiagem* ; estiagemAgricola* ; urMin ; urMax ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
03/09/2014;"17,1";"22,85";"28,6";"2,2";0;38;31;92;"3,45";"14,86";"2,2";241;23:00:00;"7,9";"16,9";"915,7";"921,9";"2,5";"23,39"
02/09/2014;"15,4";"24,3";"33,2";0;4;37;17;80;"5,54";"22,3";1;116;23:00:00;"3,9";"13,5";"915,1";"919,9";"1,34";"23,69"
01/09/2014;"17,9";"23,6";"29,3";0;3;36;37;78;"3,61";"11,15";"0,1";202;23:00:00;"10,3";"15,2";"916,3";"919,5";"0,93";"25,03"
31/08/2014;"17,1";"23,95";"30,8";0;2;35;31;82;"4,74";"21,43";"0,5";51;23:00:00;"10,1";"15,7";"917,6";"922,7";"1,26";"25,96"
30/08/2014;"17,4";"23,4";"29,4";0;1;34;31;84;"3,7";"19,56";"4,4";95;23:00:00;"10,4";"16,1";919;"923,3";"1,02";"27,22"
29/08/2014;"17,9";"23,4";"28,9";"1,6";0;33;37;83;"3,44";"20,38";3;107;23:00:00;12;"16,4";"918,1";"922,5";"2,13";"28,24"
28/08/2014;"19,7";"25,45";"31,2";0;32;32;24;64;"4,58";"18,44";"3,9";107;23:00:00;"6,6";"13,8";"916,1";"920,6";"1,34";"28,77"
27/08/2014;"17,3";"24,9";"32,5";0;31;31;19;76;"5,22";"20,45";"1,2";231;23:00:00;"5,2";"14,6";"916,1";"920,4";"1,62";"30,11"
26/08/2014;16;"23,65";"31,3";0;30;30;18;62;5;"20,77";"1,9";106;23:00:00;3;"9,3";"916,7";"921,1";"1,62";"31,73"
25/08/2014;"13,8";"21,4";29;0;29;29;17;61;4;"21,89";"1,3";59;23:00:00;"1,4";"8,1";"917,7";"922,4";"1,36";"33,35"
24/08/2014;"16,3";"22,55";"28,8";0;28;28;12;55;"3,57";"23,04";"2,1";104;23:00:00;"-4,7";"8,3";918;"922,5";"1,27";"34,71"
23/08/2014;17;"23,05";"29,1";0;27;27;17;62;"3,59";"22,37";"2,5";106;23:00:00;"0,7";"11,3";"918,7";"922,7";"1,31";"35,98"
22/08/2014;"12,8";"20,8";"28,8";0;26;26;17;83;"4,03";"21,85";2;78;23:00:00;"0,2";"11,2";"919,2";"924,4";"1,54";"37,29"
21/08/2014;"14,1";"19,9";"25,7";0;25;25;32;83;"2,7";"20,77";2;104;23:00:00;"7,1";13;"921,3";"926,1";"1,06";"38,83"
20/08/2014;"16,7";"21,6";"26,5";0;24;24;30;78;"2,67";"21,23";"1,7";73;23:00:00;"6,8";"13,9";"922,1";"925,4";"1,08";"39,89"
19/08/2014;"16,8";"21,6";"26,4";0;23;23;39;79;"2,62";"19,66";"2,4";115;23:00:00;"10,5";"14,3";"920,6";"923,7";"1,08";"40,97"
18/08/2014;16;"21,6";"27,2";0;22;22;34;86;"2,98";"17,46";2;90;23:00:00;"9,2";"14,4";"920,6";"925,2";"1,28";"42,05"
17/08/2014;"16,5";"19,3";"22,1";0;21;21;58;81;"1,46";"8,85";"2,1";69;23:00:00;"12,4";"14,3";"923,6";"927,5";"0,63";"43,33"
16/08/2014;"13,9";"19,15";"24,4";0;20;20;45;85;"2,29";"14,45";"3,3";83;23:00:00;11;"12,7";"925,5";"928,6";"1,02";"43,96"
15/08/2014;"13,4";"18,9";"24,4";0;19;19;43;82;"2,34";"19,13";"2,6";97;23:00:00;"9,9";"11,6";"925,8";"928,9";"1,07";"44,98"
14/08/2014;"15,8";"19,9";24;0;18;18;38;77;"1,99";"15,81";"3,5";145;23:00:00;9;"13,4";"921,2";"925,8";"0,92";"46,05"
13/08/2014;"13,3";"21,55";"29,8";0;17;17;24;87;"4,82";"19,89";"1,4";106;23:00:00;5;12;"919,1";"922,5";"2,32";"46,97"
12/08/2014;"13,7";"21,05";"28,4";0;16;16;23;77;"3,68";"20,39";"1,8";125;23:00:00;"4,7";"10,7";"919,9";"923,9";"1,85";"49,29"
11/08/2014;"14,3";"20,25";"26,2";0;15;15;25;68;"2,8";"20,59";"2,6";98;23:00:00;"3,5";"10,2";"920,5";925;"1,45";"51,14"
10/08/2014;"14,2";19;"23,8";0;14;14;31;70;"2,07";"20,84";"4,2";91;23:00:00;"5,3";"10,3";921;925;"1,1";"52,59"
09/08/2014;"10,5";"17,55";"24,6";0;13;13;27;71;"2,68";"20,83";"2,3";101;23:00:00;"0,9";"7,4";"921,4";"925,8";"1,46";"53,69"
08/08/2014;"10,7";"19,2";"27,7";0;12;12;17;88;"3,78";"20,69";"1,2";115;23:00:00;-1;"10,6";"921,1";"925,2";"2,13";"55,15"
07/08/2014;"12,2";"17,9";"23,6";0;11;11;30;72;"2,19";"20,77";"1,9";114;23:00:00;"3,5";"9,1";"923,6";"927,9";"1,26";"57,28"
06/08/2014;"12,4";"17,8";"23,2";0;10;10;31;74;"2,05";"20,54";"1,4";91;23:00:00;"4,5";"12,2";"923,9";"927,6";"1,22";"58,54"
05/08/2014;"13,6";"20,8";28;0;9;9;30;81;"3,5";"18,61";"2,9";133;23:00:00;"5,7";"12,6";"920,6";"923,9";"2,12";"59,76"
04/08/2014;"13,3";"21,55";"29,8";0;8;8;21;82;"4,82";"19,68";"0,8";204;23:00:00;"4,2";"12,1";"919,2";"922,7";"3,06";"61,88"
03/08/2014;"13,1";"20,8";"28,5";0;7;7;21;84;"3,75";"19,4";"0,7";172;23:00:00;"3,5";"11,9";"918,1";"921,8";"2,48";"64,94"
02/08/2014;"12,6";"19,8";27;0;6;6;24;92;"3,23";"17,78";"0,7";99;23:00:00;"4,2";"12,6";"919,4";"923,6";"2,22";"67,42"
01/08/2014;"13,1";"19,5";"25,9";0;5;5;31;84;"2,79";"18,99";"1,7";120;23:00:00;"6,6";"12,4";"920,6";"924,5";"1,97";"69,64"
31/07/2014;13;"18,75";"24,5";0;4;4;34;81;"2,35";"19,73";"2,1";85;23:00:00;"6,9";"11,6";"921,4";"925,6";"1,7";"71,61"
30/07/2014;"12,6";"16,3";20;0;3;3;55;85;"1,25";"19,92";"2,1";114;23:00:00;"9,5";"11,5";"924,1";"928,7";"0,92";"73,31"
29/07/2014;"13,8";"18,55";"23,3";0;2;2;48;84;"1,93";"15,19";"2,5";112;23:00:00;"10,3";"13,5";926;"928,9";"1,45";"74,23"
28/07/2014;"13,3";"17,25";"21,2";"0,6";1;1;60;95;"1,45";"11,29";"3,5";151;23:00:00;12;"14,8";925;"928,3";"1,24";"75,68"
27/07/2014;"13,8";"15,65";"17,5";"14,2";0;0;84;95;"0,74";"3,11";"0,4";18;23:00:00;"12,8";"15,1";"922,4";"926,6";"0,74";"76,32"
26/07/2014;"14,8";"16,2";"17,6";"26,2";0;0;72;94;"0,7";"2,62";"2,4";83;23:00:00;"12,5";"15,2";"920,9";"925,5";"0,7";"62,86"
25/07/2014;"15,6";"17,9";"20,2";"25,6";0;0;60;94;"1,09";"4,64";"0,5";220;23:00:00;12;"17,3";"919,2";"923,9";"1,09";"37,36"
24/07/2014;"15,1";"21,05";27;0;52;90;34;84;"2,9";"17,7";"2,2";95;23:00:00;"9,6";"13,1";919;"923,5";"0,37";"12,85"
23/07/2014;"13,6";"19,45";"25,3";0;51;89;32;79;"2,51";"18,4";3;97;23:00:00;"6,5";"11,8";"921,1";"926,5";"0,34";"13,22"
22/07/2014;"14,3";"18,8";"23,3";0;50;88;36;83;"1,87";"17,85";3;100;23:00:00;7;"12,1";"923,6";"927,3";"0,26";"13,56"
21/07/2014;"15,6";"20,4";"25,2";0;49;87;37;82;"2,27";"17,39";"3,1";54;20:00:00;"8,9";"13,5";"922,5";"926,1";"0,31";"13,82"
20/07/2014;"15,5";"20,85";"26,2";0;48;86;37;79;"2,58";"17,07";"2,8";97;23:00:00;"9,1";"13,8";921;"924,5";"0,37";"14,13"
19/07/2014;"14,4";"20,3";"26,2";0;47;85;32;84;"2,7";"15,2";"0,3";201;23:00:00;"7,7";"12,9";921;"923,7";"0,4";"14,5"
18/07/2014;"13,9";"20,9";"27,9";0;46;84;30;85;"3,34";"17,27";"1,5";280;23:00:00;"7,9";"12,5";"920,9";925;"0,5";"14,9"
17/07/2014;"14,8";"20,35";"25,9";0;45;83;31;79;"2,55";"17,4";"1,4";99;23:00:00;"6,7";"12,9";"922,7";"927,6";"0,4";"15,4"
16/07/2014;"14,7";"19,75";"24,8";0;44;82;38;77;"2,23";"14,99";"3,3";97;23:00:00;"8,8";"12,3";"923,8";"927,3";"0,36";"15,8"
15/07/2014;"13,3";"18,2";"23,1";0;43;81;37;81;"1,89";"15,88";"3,3";96;23:00:00;"6,8";"10,7";"923,8";"926,8";"0,31";"16,16"
14/07/2014;"13,6";"17,95";"22,3";0;42;80;38;80;"1,66";"16,38";"3,4";95;22:00:00;"6,9";"11,8";"924,4";"927,7";"0,27";"16,47"
13/07/2014;"13,7";"17,85";22;0;41;79;48;83;"1,58";"18,58";2;69;23:00:00;"9,4";"11,9";"925,3";"928,1";"0,27";"16,74"
12/07/2014;"11,8";"18,1";"24,4";0;40;78;43;90;"2,39";"17,26";"3,4";147;23:00:00;"9,9";"12,6";"922,5";"925,8";"0,41";"17,01"
11/07/2014;"14,6";"19,95";"25,3";0;39;77;43;91;"2,37";"9,42";"1,8";119;23:00:00;"10,5";"14,4";"919,6";923;"0,42";"17,42"
10/07/2014;16;"20,5";25;0;38;76;41;82;"2,15";"13,38";"1,3";111;23:00:00;"9,8";"13,6";"919,8";"923,5";"0,39";"17,84"
09/07/2014;16;"20,4";"24,8";0;37;75;40;80;"2,09";"15,89";"2,1";91;23:00:00;10;"14,1";"920,8";"925,4";"0,38";"18,23"
08/07/2014;"15,3";"20,45";"25,6";0;36;74;42;81;"2,39";"14,25";"2,3";90;23:00:00;"10,2";"14,3";923;"927,1";"0,45";"18,61"
07/07/2014;"17,1";"21,2";"25,3";0;35;73;36;81;"2,13";"15,62";"2,5";96;23:00:00;"8,4";14;"923,7";"927,5";"0,41";"19,06"
06/07/2014;15;"20,3";"25,6";0;34;72;32;83;"2,42";"17,07";"3,4";77;23:00:00;"6,1";"13,3";"923,4";927;"0,48";"19,47"
05/07/2014;16;"20,05";"24,1";0;33;71;29;75;"1,9";"17,4";"2,4";98;23:00:00;"4,2";"13,2";"922,6";"925,6";"0,38";"19,95"
04/07/2014;"14,5";"21,05";"27,6";0;32;70;28;87;"3,12";"17,37";"1,9";106;23:00:00;"6,5";"13,8";"923,1";"925,9";"0,65";"20,33"
03/07/2014;"18,2";"23,5";"28,8";0;31;69;29;78;"3,11";"15,27";"1,7";106;23:00:00;"7,3";"15,1";"921,6";"925,2";"0,66";"20,98"
02/07/2014;15;22;29;0;30;68;23;78;"3,57";"15,67";"0,3";64;23:00:00;"4,9";"14,3";"919,6";"922,8";"0,78";"21,64"
01/07/2014;"15,3";"21,75";"28,2";0;29;67;27;89;"3,23";"14,49";"0,7";170;23:00:00;"5,8";"14,8";"918,4";"921,5";"0,74";"22,42"
30/06/2014;"16,9";"22,2";"27,5";0;28;66;37;83;"2,81";"15,12";"0,4";91;23:00:00;"10,8";"14,6";"917,8";"921,7";"0,66";"23,16"
29/06/2014;"18,5";"22,95";"27,4";0;27;65;33;76;"2,6";"15,93";"1,6";111;23:00:00;9;"14,9";"919,2";"923,2";"0,63";"23,82"
28/06/2014;16;"21,6";"27,2";0;26;64;33;84;"2,81";"17,99";2;100;23:00:00;"8,4";"14,8";"920,5";"924,7";"0,7";"24,45"
27/06/2014;"14,7";"20,8";"26,9";0;25;63;30;83;"2,85";"17,88";"1,9";92;23:00:00;"7,6";13;"920,5";"923,4";"0,72";"25,15"
26/06/2014;"12,1";"19,05";26;0;24;62;38;89;"2,84";"17,4";"1,7";100;23:00:00;"9,6";"12,3";"918,6";923;"0,75";"25,87"
25/06/2014;"12,3";"18,6";"24,9";0;23;61;35;87;"2,46";"17,69";"2,8";97;23:00:00;8;"11,9";"918,7";"923,2";"0,66";"26,62"
24/06/2014;"13,8";"19,55";"25,3";0;22;60;32;85;"2,43";"17,1";1;85;23:00:00;"6,1";"12,5";"921,1";926;"0,67";"27,28"
23/06/2014;"14,9";"19,2";"23,5";0;21;59;45;85;"1,83";"15,39";"1,9";108;23:00:00;"10,3";"13,2";"923,3";"926,9";"0,52";"27,95"
22/06/2014;"15,4";"19,9";"24,4";0;20;58;39;82;"2,02";"16,97";"2,7";80;23:00:00;"8,5";"12,8";923;"926,6";"0,58";"28,47"
21/06/2014;"16,1";"20,35";"24,6";0;19;57;44;81;"2,01";"17,03";"2,4";85;23:00:00;"10,7";"14,1";"921,8";925;"0,59";"29,05"
20/06/2014;"13,3";"18,5";"23,7";0;18;56;51;90;"2,02";"15,95";"2,2";107;23:00:00;"11,3";"14,1";"921,7";"924,8";"0,6";"29,64"
19/06/2014;"14,5";"19,85";"25,2";0;17;55;47;90;"2,33";"14,19";"2,9";108;23:00:00;"12,2";15;"922,5";"925,8";"0,72";"30,24"
18/06/2014;"15,7";21;"26,3";0;16;54;38;84;"2,55";"15,34";"2,1";100;23:00:00;"10,3";"15,2";"921,9";"925,7";"0,8";"30,96"
17/06/2014;"14,2";"20,2";"26,2";0;15;53;35;84;"2,67";"16,66";"1,3";92;23:00:00;"8,3";"13,4";"921,6";"925,7";"0,85";"31,76"
16/06/2014;"15,2";"20,25";"25,3";0;14;52;41;85;"2,3";"17,26";"2,1";99;23:00:00;"10,7";"14,7";"922,5";"925,9";"0,76";"32,61"
15/06/2014;"14,1";"20,75";"27,4";0;13;51;33;89;"3,09";"18,29";"1,8";101;23:00:00;"9,3";14;"921,6";"925,4";"1,05";"33,37"
14/06/2014;"16,6";"20,2";"23,8";0;12;50;47;83;"1,77";"15,62";"0,8";84;23:00:00;"11,2";"14,5";"923,1";"927,2";"0,62";"34,42"
13/06/2014;"15,9";"20,25";"24,6";"0,2";11;49;50;93;"2,04";"15,14";"1,5";69;23:00:00;"12,1";"15,9";"923,8";"927,1";"0,85";"35,04"
12/06/2014;"16,4";"19,65";"22,9";"0,2";10;48;60;92;"1,57";"9,07";"0,4";94;23:00:00;"13,3";"15,9";"923,2";"926,3";"0,69";"35,69"
11/06/2014;"17,2";"20,5";"23,8";0;9;47;48;78;"1,72";"13,46";"3,9";104;23:00:00;"11,5";"13,7";"923,5";"926,4";"0,63";"36,18"
10/06/2014;17;21;25;0;8;46;38;84;"2,05";"15,97";"1,8";85;23:00:00;"8,6";"14,8";"922,9";"925,9";"0,76";"36,81"
09/06/2014;"15,2";"21,8";"28,4";0;7;45;32;81;"3,32";"18,44";"2,3";75;23:00:00;"9,2";"14,4";"921,2";"924,6";"1,27";"37,57"
08/06/2014;"14,5";"20,55";"26,6";0;6;44;32;82;"2,78";"18,56";"1,1";29;23:00:00;"6,6";"14,3";"917,9";"921,7";"1,09";"38,84"
07/06/2014;"15,7";"21,65";"27,6";0;5;43;30;90;"2,98";"15,55";"0,8";101;23:00:00;"7,8";"14,8";"916,7";"920,1";"1,21";"39,93"
06/06/2014;"14,7";"21,85";29;0;4;42;27;91;"3,62";"16,73";"1,8";108;22:00:00;"7,4";15;"916,2";"919,3";"1,52";"41,14"
05/06/2014;"16,8";"22,5";"28,2";0;3;41;31;86;"3,07";"17,81";1;109;23:00:00;"8,4";16;"916,1";"920,9";"1,33";"42,66"
04/06/2014;"16,1";"21,25";"26,4";0;2;40;41;89;"2,55";"17,14";"1,3";83;23:00:00;"11,5";"15,8";917;"920,5";"1,13";"43,99"
03/06/2014;"14,2";"20,7";"27,2";0;1;39;31;93;"3,03";"17,6";"1,8";109;23:00:00;"6,5";"15,6";"915,1";"918,7";"1,39";"45,12"
02/06/2014;"16,2";"20,2";"24,2";9;0;38;52;94;"1,91";"10,34";"0,3";211;23:00:00;"11,7";"16,6";"914,6";"917,7";"1,91";"46,51"
01/06/2014;"13,7";20;"26,3";0;23;37;36;88;"2,78";"17,44";"0,5";86;23:00:00;"8,5";"13,3";"915,5";"920,2";"1,12";"39,42"
31/05/2014;"14,6";"19,15";"23,7";0;22;36;47;86;"1,93";"15,07";"1,7";88;23:00:00;"10,9";14;"918,9";"923,1";"0,79";"40,54"
30/05/2014;"16,8";"18,95";"21,1";0;21;35;63;79;"1,17";"9,32";"2,8";90;23:00:00;"12,8";"14,7";"920,5";"923,5";"0,48";"41,33"
29/05/2014;"14,4";"19,45";"24,5";0;20;34;52;85;"2,17";"17,13";"3,3";107;23:00:00;"11,2";"14,7";"918,4";"921,7";"0,92";"41,81"
28/05/2014;"13,2";"19,9";"26,6";0;19;33;22;85;"2,95";"17,78";"1,8";111;23:00:00;"2,9";13;"916,9";"920,7";"1,28";"42,73"
27/05/2014;"18,7";"23,45";"28,2";"0,6";18;32;33;95;"2,87";"16,38";"1,4";219;23:00:00;"8,8";"19,8";"917,3";"920,8";"1,61";"44,01"
26/05/2014;"18,9";"23,2";"27,5";0;17;31;56;89;"2,63";"11,01";"0,1";209;22:00:00;"16,8";20;"917,8";"921,6";"1,2";"45,02"
25/05/2014;"19,3";"23,3";"27,3";"0,6";16;30;55;85;"2,52";"12,5";"2,4";100;23:00:00;"15,3";"18,8";"917,7";"920,9";"1,49";"46,22"
24/05/2014;18;"23,75";"29,5";0;15;29;39;86;"3,43";"16,11";"2,7";112;23:00:00;"13,3";"17,8";"916,7";921;"1,65";"47,11"
23/05/2014;"16,8";"23,05";"29,3";0;14;28;38;84;"3,51";"15,99";"1,4";257;23:00:00;"12,3";"16,4";"917,8";"921,1";"1,74";"48,76"
22/05/2014;"14,9";"21,6";"28,3";0;13;27;35;84;"3,38";"17,67";"1,4";248;23:00:00;"10,5";"14,8";"917,1";"921,4";"1,74";"50,5"
21/05/2014;"15,7";"20,85";26;0;12;26;42;87;"2,5";"17,11";"2,6";102;23:00:00;"10,9";"15,2";917;"921,8";"1,32";"52,24"
20/05/2014;"14,3";"20,5";"26,7";0;11;25;37;90;"2,89";"16,46";"2,2";103;23:00:00;"10,2";"16,2";"918,8";922;"1,57";"53,56"
19/05/2014;"14,5";"21,15";"27,8";0;10;24;27;93;"3,25";"19,02";"2,1";79;23:00:00;"6,6";"15,3";"917,9";921;"1,82";"55,13"
18/05/2014;"17,7";"20,3";"22,9";0;9;23;59;76;"1,5";"8,82";"1,8";113;23:00:00;"12,7";"15,4";"918,8";"921,8";"0,86";"56,95"
17/05/2014;"14,6";"20,55";"26,5";0;8;22;39;86;"2,8";"18,52";"2,1";102;23:00:00;"10,3";"14,9";"917,7";"921,4";"1,64";"57,81"
16/05/2014;"14,3";"20,7";"27,1";0;7;21;32;89;"3,04";"18,05";"0,1";78;23:00:00;8;"13,9";"916,5";"920,5";"1,84";"59,45"
15/05/2014;"14,1";"20,5";"26,9";0;6;20;30;85;3;"19,9";"2,3";90;23:00:00;"7,5";"14,6";"918,1";"922,8";"1,86";"61,29"
14/05/2014;"11,7";"18,8";"25,9";0;5;19;31;89;"2,93";"20,13";"1,4";88;23:00:00;"6,6";"12,5";"918,6";"922,5";"1,88";"63,15"
13/05/2014;"10,8";"17,95";"25,1";0;4;18;29;87;"2,77";"20,84";"1,2";78;23:00:00;"5,2";"10,3";"918,3";"923,1";"1,83";"65,03"
12/05/2014;"13,3";"18,35";"23,4";0;3;17;40;79;"2,01";"20,73";"1,9";84;23:00:00;"7,4";"12,2";"919,9";924;"1,36";"66,86"
11/05/2014;"15,4";"18,9";"22,4";0;2;16;51;72;"1,58";"19,61";"2,7";119;23:00:00;10;"13,6";"919,3";"924,2";"1,08";"68,22"
10/05/2014;"14,6";"20,8";27;0;1;15;42;89;3;"16,42";"2,8";137;23:00:00;"11,7";16;"915,3";"919,5";"2,11";"69,3"
09/05/2014;"17,2";"22,7";"28,2";"4,4";0;14;36;94;"3,12";"17,33";"0,4";219;23:00:00;11;"18,3";914;"919,1";"3,12";"71,41"
08/05/2014;"19,2";"23,5";"27,8";0;13;13;47;79;"2,76";"16,24";"1,2";108;23:00:00;"14,3";"17,9";917;"922,2";"1,96";"70,13"
07/05/2014;"17,7";"22,9";"28,1";0;12;12;43;78;"3,03";"16,95";"2,4";98;23:00:00;"13,2";"17,1";"920,7";"923,7";"2,22";"72,09"
06/05/2014;"16,8";"22,5";"28,2";0;11;11;35;87;"3,18";"17,74";"2,4";96;23:00:00;"10,6";"16,4";"919,7";"923,1";"2,4";"74,31"
05/05/2014;"14,2";"21,1";28;0;10;10;36;92;"3,43";"21,01";"0,8";61;23:00:00;"10,4";"15,6";"918,8";"922,8";"2,68";"76,71"
04/05/2014;"16,9";"21,4";"25,9";0;9;9;45;78;"2,41";"16,06";"2,5";97;23:00:00;"10,8";"15,8";"920,4";"924,6";"1,94";"79,39"
03/05/2014;"13,8";"19,65";"25,5";0;8;8;41;84;"2,61";"19,21";"2,3";101;23:00:00;"8,8";"13,2";"920,8";"924,3";"2,15";"81,33"
02/05/2014;"12,7";"19,85";27;0;7;7;30;92;"3,26";"19,78";"1,5";99;23:00:00;"6,7";"14,3";"918,1";"922,6";"2,76";"83,48"
01/05/2014;"12,6";"19,25";"25,9";0;6;6;35;78;"2,89";"18,77";"0,9";190;23:00:00;"8,2";"13,7";"916,7";"921,7";"2,53";"86,24"
30/04/2014;"11,6";"17,4";"23,2";0;5;5;40;73;"2,15";"21,94";"2,5";103;23:00:00;"6,6";"11,5";"917,8";"923,1";"1,93";"88,77"
29/04/2014;"10,7";"16,8";"22,9";0;4;4;37;90;"2,15";"21,87";"2,5";97;23:00:00;"5,8";"11,4";"920,9";"925,1";"1,97";"90,7"
28/04/2014;15;"19,1";"23,2";0;3;3;39;76;"1,85";"21,51";2;111;23:00:00;"7,5";"12,6";"920,8";"924,8";"1,73";"92,67"
27/04/2014;"12,6";19;"25,4";0;2;2;38;90;"2,74";"19,8";2;107;23:00:00;"9,9";"14,5";"918,5";922;"2,63";"94,4"
26/04/2014;"14,1";"20,4";"26,7";0;1;1;38;93;"3,02";"20,51";"1,7";84;23:00:00;"10,3";16;"916,1";920;"2,97";"97,03"
25/04/2014;"15,6";"20,5";"25,4";"14,6";0;0;51;94;"2,43";"17,39";"0,6";58;23:00:00;"13,7";"17,7";"915,7";"918,8";"2,43";100
24/04/2014;"18,3";"20,75";"23,2";"15,8";0;0;77;94;"1,58";"4,47";"0,8";350;23:00:00;"16,8";"20,1";"917,2";"919,9";"1,58";100
23/04/2014;"18,9";"22,7";"26,5";"15,8";0;0;56;92;"2,44";"11,05";"0,8";106;23:00:00;"16,8";"20,2";"917,2";"920,5";"2,44";100
22/04/2014;"18,9";"24,35";"29,8";"14,4";0;0;35;93;"3,6";"20,02";"2,2";182;23:00:00;"12,6";"18,9";916;"920,2";"3,6";"96,45"
21/04/2014;"18,5";"23,65";"28,8";0;1;4;48;93;"3,28";"19,55";"2,1";108;23:00:00;"15,8";"19,6";"916,9";"920,8";"2,86";"85,65"
20/04/2014;"18,4";"24,25";"30,1";"2,6";0;3;45;94;"3,8";"19,9";"0,7";229;23:00:00;"15,6";"20,3";"916,8";"920,7";"3,66";"88,51"
19/04/2014;"19,3";"24,35";"29,4";0;2;2;47;90;"3,41";"17,51";"1,5";130;23:00:00;"16,3";"20,4";917;921;"3,11";"89,57"
18/04/2014;"17,9";"23,5";"29,1";0;1;1;46;93;"3,48";"18,46";"1,1";88;23:00:00;"15,3";"19,2";"915,6";"919,3";"3,28";"92,68"
17/04/2014;"19,6";"24,3";29;19;0;0;49;92;"3,24";"15,5";"1,4";91;23:00:00;"15,9";"21,1";"916,8";920;"3,24";"95,96"
16/04/2014;"17,7";"22,6";"27,5";0;2;6;54;91;"2,93";"15,2";"2,3";128;23:00:00;"16,1";"19,6";"916,8";"920,2";"2,38";"80,2"
15/04/2014;"20,2";"23,05";"25,9";0;1;5;62;78;"2,16";"14,54";"1,7";106;23:00:00;"15,7";"18,8";"916,7";"920,9";"1,8";"82,58"
14/04/2014;"20,3";"23,35";"26,4";"6,4";0;4;59;91;"2,3";"8,81";"1,6";133;23:00:00;"17,4";"19,7";"916,6";"920,3";"2,3";"84,38"
13/04/2014;"20,8";"25,15";"29,5";0;3;3;44;75;"3,3";"15,05";"2,6";81;23:00:00;"15,4";"18,7";"915,8";"920,8";"2,7";"80,28"
12/04/2014;"20,1";"23,1";"26,1";0;2;2;58;82;"2,24";"11,34";"2,6";95;23:00:00;"16,6";"18,6";"918,4";"921,2";"1,88";"82,98"
11/04/2014;"20,7";"24,6";"28,5";0;1;1;53;83;"2,96";"15,85";"2,3";90;23:00:00;"16,9";"19,5";917;"920,8";"2,55";"84,86"
10/04/2014;"19,7";"25,35";31;"12,2";0;0;42;88;"4,07";"16,08";"0,2";99;23:00:00;"15,1";"20,8";"915,4";"918,9";"4,07";"87,41"
09/04/2014;19;"24,9";"30,8";0;6;6;34;85;"4,09";"19,81";"1,7";26;23:00:00;"12,5";"18,2";914;"919,3";"3,31";"79,28"
08/04/2014;"18,9";"24,85";"30,8";0;5;5;32;80;"4,11";"22,38";"3,4";93;23:00:00;"11,3";"17,4";916;"918,8";"3,46";"82,59"
07/04/2014;"16,5";"23,55";"30,6";0;4;4;26;93;"4,74";"24,28";1;94;23:00:00;8;17;"916,6";"920,3";"4,18";"86,05"
06/04/2014;"15,5";"22,65";"29,8";0;3;3;33;92;"4,58";"24,77";"2,4";97;23:00:00;"11,7";"17,2";"918,2";"922,4";"4,23";"90,23"
05/04/2014;19;"23,25";"27,5";0;2;2;49;82;"2,84";"23,52";"1,4";93;23:00:00;"14,4";18;"919,7";"923,3";"2,72";"94,46"
04/04/2014;"17,8";"22,75";"27,7";"0,2";1;1;55;94;"3,06";"16,92";"3,3";124;23:00:00;"16,4";"20,1";"918,2";"921,6";"3,02";"97,18"
03/04/2014;"18,6";"24,3";30;"47,2";0;0;46;94;"3,85";"19,51";"2,4";102;23:00:00;"16,3";"20,2";"915,3";"919,3";"3,85";100
02/04/2014;"18,7";"23,9";"29,1";"77,2";0;0;52;94;"3,48";"18,23";"1,2";95;23:00:00;"17,2";"20,5";"915,8";"920,2";"3,48";100
01/04/2014;"19,9";25;"30,1";"7,2";0;10;45;91;"3,73";"14,25";"2,3";121;23:00:00;"16,4";"20,1";"917,3";"921,3";"3,73";"68,03"
31/03/2014;"18,9";"24,1";"29,3";"1,6";0;9;47;90;"3,55";"14,56";"1,8";73;23:00:00;"15,7";"19,6";"917,4";"921,6";"2,87";"64,56"
30/03/2014;"19,6";"23,5";"27,4";0;5;8;56;87;"2,77";"13,94";"1,1";347;23:00:00;"16,5";"19,2";"917,5";921;"1,85";"65,83"
29/03/2014;"19,4";"23,95";"28,5";0;4;7;48;83;"3,19";"17,19";"2,1";85;23:00:00;"15,4";"18,2";"916,2";"920,6";"2,19";"67,68"
28/03/2014;"18,7";"23,95";"29,2";0;3;6;42;85;"3,55";"22,47";"3,1";111;23:00:00;"13,9";"17,8";916;"920,6";"2,53";"69,87"
27/03/2014;"18,2";"22,65";"27,1";0;2;5;50;86;"2,84";"15,67";2;102;23:00:00;"15,1";"17,5";"917,3";"921,4";"2,08";"72,4"
26/03/2014;"16,9";"21,5";"26,1";0;1;4;55;92;"2,65";"13,42";"3,4";130;23:00:00;15;18;"919,3";"922,3";2;"74,48"
25/03/2014;"16,8";22;"27,2";"3,4";0;3;53;92;"3,05";"21,72";2;131;23:00:00;"14,6";"18,3";"918,7";"922,5";"3,05";"76,48"
24/03/2014;"17,9";"19,95";22;"5,2";0;2;70;92;"1,42";"6,02";"3,1";119;23:00:00;"15,6";18;"918,5";"921,3";"1,42";"76,13"
